id,dni,nombres,apellido_paterno,apellido_materno,sexo,fecha_nacimiento,nivel,grado,seccion,turno,id_seccion,id_padre,parentesco
1390,63694153,Isabel Flor,Vilca,Condori,F,2017-08-04,Primaria,4,F,Mañana,45,2001,Madre
1391,14945538,Diana Abigail,Cardenas,Villanueva,F,2017-05-14,Primaria,4,F,Mañana,45,2243,Madre
1392,27575431,Diana Camila,Condori,Herrera,F,2017-03-14,Primaria,4,F,Mañana,45,1559,Madre
1393,47405762,Pilar Valentina,Reyes,Ramos,F,2017-05-02,Primaria,4,F,Mañana,45,1098,Padre
1394,79657103,Andres Yamil,Lazo,Ibarra,M,2017-03-27,Primaria,4,F,Mañana,45,1246,Padre
1395,27210012,Lucia Gabriela,Fernandez,Vasquez,F,2017-04-09,Primaria,4,F,Mañana,45,1264,Madre
1396,77785295,Ximena Teresa,Cutipa,Gonzales,F,2017-09-29,Primaria,4,F,Mañana,45,3090,Madre
1397,67399518,Camila Maria,Fernandez,Lazo,F,2017-10-22,Primaria,4,F,Mañana,45,2237,Madre
1398,49889439,Julio Yamil,Yataco,Gonzales,M,2017-10-26,Primaria,4,F,Mañana,45,813,Padre
1399,29505249,Dulce Ana,Cornejo,Lazo,F,2017-04-19,Primaria,4,F,Mañana,45,1577,Madre
1400,75091295,Anthony Mateo,Alvarez,Rodriguez,M,2017-04-22,Primaria,4,F,Mañana,45,615,Padre
1401,25101240,Vanessa Luana,Garcia,Cruz,F,2017-04-08,Primaria,4,F,Mañana,45,2041,Madre
1402,48119144,Nayeli Patricia,Campos,Flores,F,2017-10-23,Primaria,4,F,Mañana,45,3017,Padre
1403,19215627,Kiara Pilar,Reyes,Villanueva,F,2017-06-12,Primaria,4,F,Mañana,45,2275,Madre
1404,33986240,Leonardo Elmer,Castillo,Vega,M,2017-08-03,Primaria,4,F,Mañana,45,2065,Madre
1405,67926693,Mateo Ivan,Sanchez,Romero,M,2017-05-19,Primaria,4,F,Mañana,45,2183,Madre
1406,13212947,Vanessa Alexandra,Bravo,Yataco,F,2017-05-08,Primaria,4,F,Mañana,45,781,Madre
1407,59838779,Erick Cesar,Delgado,Gonzales,M,2017-12-23,Primaria,4,F,Mañana,45,1475,Madre
1408,11721815,Lucia Nicole,Herrera,Ibarra,F,2017-10-28,Primaria,4,G,Tarde,46,2683,Padre
1409,13137192,Mia Renata,Gutierrez,Espinoza,F,2017-03-29,Primaria,4,G,Tarde,46,2818,Padre
1410,13931527,Anthony Gonzalo,Chavez,Huaraca,M,2017-12-15,Primaria,4,G,Tarde,46,1070,Padre
1411,16452672,Elmer Gustavo,Farfan,Rimac,M,2017-04-23,Primaria,4,G,Tarde,46,2621,Padre
1412,42372549,Brenda Renata,Paucar,Quispe,F,2017-05-23,Primaria,4,G,Tarde,46,2762,Padre
1413,25075244,Ian Benjamin,Ticona,Mamani,M,2017-01-13,Primaria,4,G,Tarde,46,1642,Madre
1414,49315831,Benjamin Ivan,Herrera,Flores,M,2017-12-02,Primaria,4,G,Tarde,46,46,Padre
1415,74921008,Alexander Dylan,Garcia,Cabrera,M,2017-03-09,Primaria,4,G,Tarde,46,1909,Madre
1416,16398313,Walter Anthony,Salvador,Marin,M,2017-11-08,Primaria,4,G,Tarde,46,3106,Padre
1417,13066012,Katherine Maria,Vargas,Ruiz,F,2017-12-11,Primaria,4,G,Tarde,46,1639,Padre
1418,72619595,Samuel Alberto,Silva,Huaman,M,2017-02-05,Primaria,4,G,Tarde,46,2812,Padre
1419,42679711,Luis Nicolas,Nunez,Vilca,M,2017-09-21,Primaria,4,G,Tarde,46,2153,Madre
1420,61151172,Antonella Danna,Romero,Cornejo,F,2017-04-01,Primaria,4,G,Tarde,46,1718,Padre
1421,38807344,Adrian Raul,Nunez,Fernandez,M,2017-10-27,Primaria,4,G,Tarde,46,759,Madre
1422,38221748,Walter Yamil,Medina,Huaman,M,2017-03-08,Primaria,4,G,Tarde,46,1079,Madre
1423,10464316,Kiara Luz,Paucar,Torres,F,2017-01-07,Primaria,4,G,Tarde,46,291,Madre
1424,61293531,Carlos Jhon,Yataco,Yupanqui,M,2017-07-01,Primaria,4,G,Tarde,46,2668,Padre
1425,65378427,Antonella Yolanda,Herrera,Condori,F,2017-06-05,Primaria,4,G,Tarde,46,2929,Padre
1426,20623889,Diego Ivan,Diaz,Reyes,M,2017-06-01,Primaria,4,G,Tarde,46,382,Madre
1427,28519266,Carmen Jhoana,Flores,Herrera,F,2017-08-30,Primaria,4,G,Tarde,46,425,Madre
1428,68519181,Gonzalo Alexis,Mamani,Lazo,M,2017-10-14,Primaria,4,G,Tarde,46,879,Madre
1429,50114700,Nayeli Diana,Garcia,Condori,F,2017-09-15,Primaria,4,G,Tarde,46,1483,Padre
1430,57706088,Erick Luis,Vilca,Reyes,M,2017-02-17,Primaria,4,G,Tarde,46,2997,Padre
1431,17283438,Angel Gonzalo,Fernandez,Delgado,M,2017-03-19,Primaria,4,G,Tarde,46,1228,Madre
1432,17768721,Luis Hugo,Yataco,Mamani,M,2017-10-15,Primaria,4,G,Tarde,46,131,Padre
1433,19831108,Rosa Antonella,Espinoza,Cornejo,F,2017-08-15,Primaria,4,G,Tarde,46,2141,Madre
1434,43260937,Ashley Katherine,Castillo,Medina,F,2017-11-02,Primaria,4,G,Tarde,46,923,Madre
1435,69399596,Isabel Fiorella,Gutierrez,Delgado,F,2017-09-16,Primaria,4,G,Tarde,46,134,Madre
1436,46061368,Oscar Gonzalo,Herrera,Rivera,M,2017-06-13,Primaria,4,G,Tarde,46,1999,Madre
1437,58565814,Yolanda Jhoana,Cabrera,Marin,F,2017-03-30,Primaria,4,G,Tarde,46,340,Padre
1438,18641255,Aaron Ivan,Aguilar,Medina,M,2017-09-15,Primaria,4,G,Tarde,46,1715,Padre
1439,53278125,Fabricio Diego,Gutierrez,Alvarez,M,2017-01-21,Primaria,4,G,Tarde,46,2838,Padre
1440,48383928,Antonella Alessandra,Lazo,Vilca,F,2017-08-05,Primaria,4,G,Tarde,46,2083,Padre
1441,29140684,Zoe Isabel,Salazar,Rimac,F,2017-07-01,Primaria,4,G,Tarde,46,2789,Madre
1442,38061516,Piero Julio,Vilca,Marin,M,2017-07-18,Primaria,4,G,Tarde,46,1531,Madre
1443,24855099,Julia Rosa,Ticona,Villanueva,F,2017-04-02,Primaria,4,G,Tarde,46,2335,Madre
1444,79923460,Britany Daniela,Ruiz,Farfan,F,2017-05-17,Primaria,4,G,Tarde,46,61,Madre
1445,58060983,Fabricio Dylan,Choque,Ruiz,M,2017-08-14,Primaria,4,G,Tarde,46,986,Madre
1446,45794544,Gabriela Diana,Bautista,Mendoza,F,2017-02-25,Primaria,4,H,Tarde,47,2490,Padre
1447,12246340,Rafaella Katherine,Silva,Silva,F,2017-05-31,Primaria,4,H,Tarde,47,2329,Madre
1448,11102938,Rosa Pilar,Alarcon,Rivera,F,2017-05-20,Primaria,4,H,Tarde,47,2997,Padre
1449,56488725,Bryan Carlos,Vilca,Delgado,M,2017-04-18,Primaria,4,H,Tarde,47,218,Padre
1450,74692621,Isabel Valentina,Yupanqui,Delgado,F,2017-09-24,Primaria,4,H,Tarde,47,101,Madre
1451,79549191,Jose Alexis,Flores,Vilca,M,2017-07-22,Primaria,4,H,Tarde,47,133,Madre
1452,21163576,Gabriela Jhoana,Mamani,Fernandez,F,2017-03-27,Primaria,4,H,Tarde,47,381,Madre
1453,58335631,Yamil Walter,Garcia,Bautista,M,2017-05-18,Primaria,4,H,Tarde,47,1969,Padre
1454,20514864,Emilio Rodrigo,Fernandez,Salvador,M,2017-05-11,Primaria,4,H,Tarde,47,1740,Padre
1455,72034676,Carmen Xiomara,Ccahuana,Mendoza,F,2017-01-29,Primaria,4,H,Tarde,47,1506,Madre
1456,42480476,Nicole Nayeli,Pacheco,Campos,F,2017-10-18,Primaria,4,H,Tarde,47,1382,Padre
1457,49569419,Gabriela Jhoana,Herrera,Gonzales,F,2017-06-13,Primaria,4,H,Tarde,47,2347,Padre
1458,12664825,Ivan Miguel,Fernandez,Vasquez,M,2017-01-10,Primaria,4,H,Tarde,47,361,Padre
1459,17947078,Rafaella Katherine,Chavez,Rimac,F,2017-07-09,Primaria,4,H,Tarde,47,240,Padre
1460,41262339,Ariana Melissa,Rimac,Gutierrez,F,2017-08-25,Primaria,4,H,Tarde,47,1003,Padre
1461,46875418,Hugo Edgar,Salazar,Fernandez,M,2017-02-02,Primaria,4,H,Tarde,47,1372,Madre
1462,21082868,Alexis Julio,Ticona,Rimac,M,2017-04-26,Primaria,4,H,Tarde,47,2368,Madre
1463,58645695,Elmer Ian,Rivera,Vilca,M,2017-11-23,Primaria,4,H,Tarde,47,2063,Madre
1464,15697284,Nayeli Grecia,Yupanqui,Lazo,F,2017-03-06,Primaria,4,H,Tarde,47,1726,Padre
1465,34156811,Oscar Andres,Torres,Ruiz,M,2017-04-20,Primaria,4,H,Tarde,47,2686,Madre
1466,74484792,Jhoana Pilar,Yataco,Bravo,F,2017-06-11,Primaria,4,H,Tarde,47,2146,Madre
1467,36122124,Susan Antonella,Cornejo,Ruiz,F,2017-01-03,Primaria,4,H,Tarde,47,2551,Padre
1468,36805313,Maria Renata,Bautista,Bravo,F,2017-03-23,Primaria,4,H,Tarde,47,189,Padre
1469,30277869,Jhoel Cristian,Salazar,Campos,M,2017-12-18,Primaria,4,H,Tarde,47,2981,Madre
1470,59220636,Ariana Zoe,Salazar,Aquino,F,2017-03-21,Primaria,4,H,Tarde,47,404,Madre
1471,14782117,Grecia Danna,Silva,Quispe,F,2017-03-20,Primaria,4,H,Tarde,47,1084,Padre
1472,26748932,Emilio Alberto,Rojas,Ccahuana,M,2017-07-28,Primaria,4,H,Tarde,47,862,Padre
1473,75143469,Ian Fernando,Flores,Reyes,M,2017-08-14,Primaria,4,H,Tarde,47,685,Padre
1474,37326246,Valentina Kiara,Mamani,Silva,F,2017-08-28,Primaria,4,H,Tarde,47,1017,Madre
1475,53380394,Aaron Franco,Palacios,Palacios,M,2017-06-04,Primaria,4,I,Tarde,48,2267,Padre
1476,64797576,Mateo Samuel,Reyes,Farfan,M,2017-08-08,Primaria,4,I,Tarde,48,2925,Padre
1477,21985563,Julia Xiomara,Fernandez,Chavez,F,2017-09-28,Primaria,4,I,Tarde,48,867,Madre
1478,78486448,Camila Yesenia,Salazar,Bautista,F,2017-03-24,Primaria,4,I,Tarde,48,1221,Padre
1479,64479269,Marco Carlos,Cornejo,Marin,M,2017-08-14,Primaria,4,I,Tarde,48,2894,Padre
1480,17400167,Xiomara Yesica,Flores,Ramos,F,2017-06-27,Primaria,4,I,Tarde,48,3082,Madre
1481,23014693,Jorge Kevin,Sanchez,Garcia,M,2017-11-30,Primaria,4,I,Tarde,48,229,Padre
1482,39106821,Pedro Andres,Espinoza,Vargas,M,2017-03-02,Primaria,4,I,Tarde,48,2596,Madre
1483,14604796,Cristian Pedro,Alvarez,Condori,M,2017-06-26,Primaria,4,I,Tarde,48,2058,Padre
1484,58948586,Gonzalo Gabriel,Alarcon,Alarcon,M,2017-07-06,Primaria,4,I,Tarde,48,1878,Padre
1485,17585879,Yamil Martin,Ochoa,Cabanillas,M,2017-05-28,Primaria,4,I,Tarde,48,1867,Padre
1486,39779775,Wilson Kevin,Cornejo,Ramos,M,2017-02-15,Primaria,4,I,Tarde,48,2934,Madre
1487,23802474,Ashley Xiomara,Salazar,Silva,F,2017-12-31,Primaria,4,I,Tarde,48,2695,Padre
1488,53959312,Adrian Jose,Cabanillas,Apaza,M,2017-10-01,Primaria,4,I,Tarde,48,2097,Padre
1489,16288134,Camila Rosa,Espinoza,Medina,F,2017-09-10,Primaria,4,I,Tarde,48,3102,Padre
1490,73312464,Ariana Daniela,Rivera,Torres,F,2017-04-18,Primaria,4,I,Tarde,48,938,Padre
1491,39355351,Yesica Yesica,Apaza,Palacios,F,2017-06-14,Primaria,4,I,Tarde,48,1700,Madre
1492,16540268,Ana Lucia,Ortiz,Rimac,F,2017-07-22,Primaria,4,I,Tarde,48,3057,Padre
1493,76215052,Yamil Franco,Lazo,Rodriguez,M,2017-05-14,Primaria,4,I,Tarde,48,1633,Madre
1494,43733034,Alexis Mateo,Cabanillas,Cardenas,M,2017-03-28,Primaria,4,I,Tarde,48,1847,Padre
1495,28856327,Raul Yamil,Yataco,Sanchez,M,2017-11-21,Primaria,4,J,Tarde,49,2242,Padre
1496,17876795,Flor Grecia,Vilca,Chavez,F,2017-06-07,Primaria,4,J,Tarde,49,2822,Madre
1497,76686243,Katherine Elena,Espinoza,Fernandez,F,2017-02-13,Primaria,4,J,Tarde,49,2818,Padre
1498,33242580,Paula Isabel,Cardenas,Condori,F,2017-06-15,Primaria,4,J,Tarde,49,231,Padre
1499,54905985,Martin Walter,Ochoa,Bravo,M,2017-11-04,Primaria,4,J,Tarde,49,1829,Madre
1500,20013521,Teresa Kiara,Pacheco,Gutierrez,F,2017-04-20,Primaria,4,J,Tarde,49,2382,Madre
1501,57075514,Joaquin Alberto,Rojas,Cabrera,M,2017-02-07,Primaria,4,J,Tarde,49,2800,Madre
1502,17184771,Teresa Mia,Mendoza,Garcia,F,2017-01-02,Primaria,4,J,Tarde,49,2126,Madre
1503,54608279,Vanessa Paula,Gonzales,Herrera,F,2017-01-09,Primaria,4,J,Tarde,49,1966,Padre
1504,42341512,Walter Ricardo,Ortiz,Alvarez,M,2017-06-24,Primaria,4,J,Tarde,49,2896,Madre
1505,68488011,Dylan Bryan,Farfan,Gutierrez,M,2017-01-12,Primaria,4,J,Tarde,49,1179,Padre
1506,28628743,Pilar Emily,Romero,Aguilar,F,2017-03-07,Primaria,4,J,Tarde,49,310,Madre
1507,58094324,Gabriela Carmen,Ramos,Mamani,F,2017-11-28,Primaria,4,J,Tarde,49,2440,Madre
1508,56612799,Emilio Gonzalo,Ticona,Chavez,M,2017-05-02,Primaria,4,J,Tarde,49,2537,Madre
1509,25288820,Gabriel Jhon,Ramos,Zavala,M,2017-10-18,Primaria,4,J,Tarde,49,1423,Padre
1510,57653361,Diana Camila,Cornejo,Quispe,F,2017-10-21,Primaria,4,J,Tarde,49,1738,Padre
1511,11615749,Martin Ricardo,Chavez,Rimac,M,2017-03-26,Primaria,4,J,Tarde,49,26,Padre
1512,12928045,Edgar Walter,Cabanillas,Castillo,M,2017-07-04,Primaria,4,J,Tarde,49,431,Padre
1513,34687330,Nayeli Pilar,Garcia,Nunez,F,2017-11-12,Primaria,4,J,Tarde,49,2352,Madre
1514,71958109,Dylan Gustavo,Espinoza,Fernandez,M,2017-06-01,Primaria,4,J,Tarde,49,206,Padre
1515,75451355,Alexis Edgar,Lazo,Farfan,M,2017-07-13,Primaria,4,J,Tarde,49,1182,Padre
1516,42098120,Emilio Walter,Ibarra,Ochoa,M,2017-12-02,Primaria,4,J,Tarde,49,2482,Padre
1517,69159228,Emilio Joaquin,Espinoza,Quispe,M,2017-05-19,Primaria,4,J,Tarde,49,1419,Padre
1518,78351570,Leonardo Edgar,Aguilar,Sanchez,M,2017-03-06,Primaria,4,J,Tarde,49,828,Padre
1519,51570706,Nayeli Grecia,Leon,Sanchez,F,2017-07-19,Primaria,4,J,Tarde,49,295,Padre
1520,68084850,Paula Camila,Yataco,Ortiz,F,2017-01-19,Primaria,4,J,Tarde,49,2134,Padre
1521,47713791,Renata Katherine,Romero,Ibarra,F,2017-02-23,Primaria,4,J,Tarde,49,174,Padre
1522,49912427,Daniela Alessandra,Delgado,Aguilar,F,2017-12-01,Primaria,4,J,Tarde,49,1967,Madre
1523,42087288,Adrian Samuel,Bautista,Campos,M,2017-10-23,Primaria,4,J,Tarde,49,1450,Madre
1524,60975384,Raul Alexander,Ibarra,Condori,M,2017-05-21,Primaria,4,J,Tarde,49,1051,Padre
1525,27853941,Camila Rafaella,Romero,Guzman,F,2017-11-16,Primaria,4,J,Tarde,49,2245,Padre
1526,57716491,Benjamin Wilson,Mamani,Farfan,M,2017-08-03,Primaria,4,K,Tarde,50,1844,Madre
1527,35774210,Sofia Maria,Delgado,Chavez,F,2017-06-15,Primaria,4,K,Tarde,50,1699,Padre
1528,21045469,Jose Gabriel,Cutipa,Gutierrez,M,2017-03-03,Primaria,4,K,Tarde,50,2769,Padre
1529,31109846,Hugo Wilson,Machaca,Cabanillas,M,2017-01-17,Primaria,4,K,Tarde,50,1939,Madre
1530,65646243,Patricia Vanessa,Vega,Zavala,F,2017-12-15,Primaria,4,K,Tarde,50,1371,Madre
1531,65563813,Carmen Ariana,Cabanillas,Lazo,F,2017-09-09,Primaria,4,K,Tarde,50,68,Padre
1532,45893488,Dylan Hugo,Ruiz,Palacios,M,2017-06-06,Primaria,4,K,Tarde,50,1263,Madre
1533,71380832,Luis Raul,Guzman,Fernandez,M,2017-05-14,Primaria,4,K,Tarde,50,1998,Padre
1534,25829465,Ana Diana,Gutierrez,Reyes,F,2017-10-13,Primaria,4,K,Tarde,50,3182,Madre
1535,23480973,Jhon Marco,Salvador,Torres,M,2017-02-22,Primaria,4,K,Tarde,50,1251,Padre
1536,41968396,Martin Alexis,Apaza,Campos,M,2017-04-06,Primaria,4,K,Tarde,50,675,Padre
1537,60902185,Fiorella Daniela,Carrillo,Machaca,F,2017-05-15,Primaria,4,K,Tarde,50,534,Madre
1538,69411832,Yolanda Luz,Vargas,Rojas,F,2017-06-14,Primaria,4,K,Tarde,50,1117,Madre
1539,14069152,Grecia Ariana,Nunez,Lazo,F,2017-08-19,Primaria,4,K,Tarde,50,105,Madre
1540,34503796,Patricia Antonella,Mendoza,Espinoza,F,2017-11-28,Primaria,4,K,Tarde,50,2752,Padre
1541,59945962,Sofia Mia,Paredes,Cornejo,F,2017-04-12,Primaria,4,K,Tarde,50,1120,Madre
1542,76795354,Walter Jhon,Machaca,Rojas,M,2017-01-22,Primaria,4,K,Tarde,50,2818,Padre
1543,35362394,Aaron Erick,Reyes,Reyes,M,2017-07-20,Primaria,4,K,Tarde,50,990,Padre
1544,50084222,Diego Mateo,Vargas,Cardenas,M,2017-06-11,Primaria,4,K,Tarde,50,2650,Padre
1545,60622220,Flor Xiomara,Huaman,Ccahuana,F,2017-01-15,Primaria,4,K,Tarde,50,600,Madre
1546,56149761,Flor Emily,Cutipa,Vargas,F,2017-02-13,Primaria,4,K,Tarde,50,324,Padre
1547,66170050,Yesenia Pilar,Cardenas,Alarcon,F,2017-05-19,Primaria,4,K,Tarde,50,2528,Padre
1548,42073648,Yesica Julia,Paredes,Choque,F,2017-08-07,Primaria,4,K,Tarde,50,2414,Madre
1549,69838005,Anthony Franco,Yupanqui,Torres,M,2017-04-29,Primaria,4,K,Tarde,50,1725,Padre
1550,47454175,Yesica Ariana,Garcia,Ochoa,F,2017-03-03,Primaria,4,K,Tarde,50,574,Madre
1551,67871981,Diego Bryan,Cabrera,Ticona,M,2017-02-04,Primaria,4,K,Tarde,50,2796,Padre
1552,64026725,Valentina Xiomara,Mamani,Rojas,F,2017-06-16,Primaria,4,K,Tarde,50,1516,Padre
1553,69102054,Gabriela Rosa,Ortiz,Marin,F,2017-07-08,Primaria,4,K,Tarde,50,1399,Padre
1554,11605894,Gustavo Pedro,Machaca,Garcia,M,2017-01-21,Primaria,4,K,Tarde,50,1038,Padre
1555,14166170,Ian Elmer,Zavala,Bravo,M,2017-09-25,Primaria,4,K,Tarde,50,3143,Madre
1556,64088570,Gabriel Manuel,Alvarez,Garcia,M,2017-05-22,Primaria,4,K,Tarde,50,3071,Madre
1557,39153366,Raul Ian,Ccahuana,Herrera,M,2017-09-27,Primaria,4,L,Tarde,51,2022,Madre
1558,10387169,Ximena Lucia,Sanchez,Cornejo,F,2017-04-23,Primaria,4,L,Tarde,51,3114,Padre
1559,34931772,Paula Gabriela,Reyes,Paredes,F,2017-07-18,Primaria,4,L,Tarde,51,800,Madre
1560,48320007,Piero Andres,Garcia,Bautista,M,2017-09-29,Primaria,4,L,Tarde,51,2119,Padre
1561,64868479,Mia Luz,Vargas,Farfan,F,2017-09-16,Primaria,4,L,Tarde,51,1253,Padre
1562,64908755,Thiago Erick,Flores,Ortiz,M,2017-05-02,Primaria,4,L,Tarde,51,2372,Padre
1563,21845388,Brenda Jhoana,Huaman,Reyes,F,2017-02-23,Primaria,4,L,Tarde,51,1077,Madre
1564,68165465,Fernando Aaron,Mamani,Espinoza,M,2017-07-14,Primaria,4,L,Tarde,51,1130,Padre
1565,71608970,Ana Rafaella,Ccahuana,Reyes,F,2017-01-03,Primaria,4,L,Tarde,51,2110,Madre
1566,36257827,Julia Ximena,Farfan,Paredes,F,2017-03-31,Primaria,4,L,Tarde,51,3149,Madre
1567,20099380,Juan Fernando,Alvarez,Vargas,M,2017-06-25,Primaria,4,L,Tarde,51,1840,Madre
1568,72554956,Alexandra Valentina,Rimac,Vilca,F,2017-04-14,Primaria,4,L,Tarde,51,1312,Madre
1569,71093309,Angel Alberto,Vilca,Silva,M,2017-03-17,Primaria,4,L,Tarde,51,1162,Padre
1570,18514030,Oscar Leonardo,Ortiz,Bravo,M,2017-03-29,Primaria,4,L,Tarde,51,2709,Padre
1571,66466885,Wilson Cristian,Alvarez,Villanueva,M,2017-07-12,Primaria,4,L,Tarde,51,1557,Madre
1572,78662819,Valentina Camila,Salvador,Yupanqui,F,2017-02-13,Primaria,4,L,Tarde,51,2631,Padre
1573,12272606,Martin Diego,Choque,Guzman,M,2017-12-23,Primaria,4,L,Tarde,51,2672,Madre
1574,76934088,Vanessa Susan,Mamani,Chavez,F,2017-06-28,Primaria,4,L,Tarde,51,3142,Padre
1575,48748277,Luz Danna,Pacheco,Espinoza,F,2017-03-29,Primaria,4,L,Tarde,51,2087,Madre
1576,37066891,Martin Renzo,Ruiz,Aquino,M,2017-01-02,Primaria,4,L,Tarde,51,2080,Madre
1577,66787788,Pedro Edgar,Apaza,Ccahuana,M,2017-08-02,Primaria,4,L,Tarde,51,1950,Madre
1578,32087983,Alessandra Abigail,Aguilar,Choque,F,2017-10-30,Primaria,4,L,Tarde,51,307,Madre
1579,50717180,Edgar Luis,Espinoza,Yupanqui,M,2017-08-28,Primaria,4,L,Tarde,51,1193,Padre
1580,52395578,Carmen Milagros,Mamani,Romero,F,2017-01-07,Primaria,4,L,Tarde,51,2785,Padre
1581,41406655,Valentina Diana,Huaraca,Cornejo,F,2017-04-25,Primaria,4,L,Tarde,51,3147,Madre
1582,65498881,Jhoana Carmen,Vega,Ticona,F,2017-06-28,Primaria,4,L,Tarde,51,2180,Padre
1583,52858718,Valentina Daniela,Yupanqui,Flores,F,2017-08-03,Primaria,4,L,Tarde,51,196,Padre
1584,73535887,Patricia Antonella,Rojas,Paredes,F,2017-09-14,Primaria,4,L,Tarde,51,2938,Madre
1585,69057737,Manuel Gabriel,Bautista,Rodriguez,M,2017-10-05,Primaria,4,L,Tarde,51,2436,Madre
1586,27110675,Samuel Piero,Carrillo,Pacheco,M,2017-05-21,Primaria,4,L,Tarde,51,147,Padre
1587,72627677,Patricia Katty,Aquino,Vega,F,2017-02-07,Primaria,4,L,Tarde,51,2496,Padre
1588,30591339,Gonzalo Diego,Mendoza,Cornejo,M,2017-09-25,Primaria,4,L,Tarde,51,1419,Padre
1589,76210707,Ricardo Kevin,Ortiz,Herrera,M,2017-03-08,Primaria,4,L,Tarde,51,1562,Madre
1590,60093810,Gonzalo Dylan,Sanchez,Bautista,M,2017-05-02,Primaria,4,L,Tarde,51,674,Madre
1591,55157339,Abigail Rosa,Romero,Apaza,F,2017-04-11,Primaria,4,M,Tarde,52,2912,Madre
1592,12068971,Victor Elmer,Ibarra,Paucar,M,2017-05-27,Primaria,4,M,Tarde,52,3066,Madre
1593,61824994,Susan Julia,Castillo,Salvador,F,2017-04-02,Primaria,4,M,Tarde,52,2532,Madre
1594,10521639,Benjamin Adrian,Mendoza,Ortiz,M,2017-03-22,Primaria,4,M,Tarde,52,985,Madre
1595,26844833,Flor Ana,Ruiz,Delgado,F,2017-03-08,Primaria,4,M,Tarde,52,2586,Madre
1596,26403404,Antonella Zoe,Condori,Cabanillas,F,2017-03-01,Primaria,4,M,Tarde,52,681,Madre
1597,70985880,Oscar Victor,Vilca,Marin,M,2017-08-17,Primaria,4,M,Tarde,52,2015,Padre
1598,64109801,Grecia Abigail,Huaraca,Cornejo,F,2017-12-30,Primaria,4,M,Tarde,52,2658,Padre
1599,59202416,Paula Grecia,Paredes,Leon,F,2017-08-08,Primaria,4,M,Tarde,52,698,Padre
1600,23106366,Valentina Susan,Cabrera,Huaraca,F,2017-11-01,Primaria,4,M,Tarde,52,2558,Padre
1601,49334944,Alexis Miguel,Espinoza,Fernandez,M,2017-03-09,Primaria,4,M,Tarde,52,2854,Padre
1602,41800929,Maria Katherine,Mendoza,Aquino,F,2017-11-24,Primaria,4,M,Tarde,52,1817,Padre
1603,47895451,Pedro Thiago,Quispe,Garcia,M,2017-01-20,Primaria,4,M,Tarde,52,2014,Madre
1604,72181690,Samuel Anthony,Ochoa,Huaraca,M,2017-10-01,Primaria,4,M,Tarde,52,788,Padre
1605,74003847,Valentina Ariana,Ruiz,Gutierrez,F,2017-09-01,Primaria,4,M,Tarde,52,40,Madre
1606,63545658,Miguel Bryan,Sanchez,Cruz,M,2017-05-24,Primaria,4,M,Tarde,52,1321,Madre
1607,31417746,Karen Jhoana,Mamani,Aquino,F,2017-04-12,Primaria,4,M,Tarde,52,2256,Padre
1608,42077681,Diana Rafaella,Nunez,Choque,F,2017-10-03,Primaria,4,M,Tarde,52,77,Padre
1609,66906117,Ximena Estefany,Villanueva,Guzman,F,2017-07-01,Primaria,4,M,Tarde,52,2625,Madre
1610,51451762,Wilson Renzo,Ibarra,Rojas,M,2017-09-06,Primaria,4,M,Tarde,52,848,Madre
1611,27283653,Bryan Franco,Farfan,Flores,M,2017-07-30,Primaria,4,M,Tarde,52,2857,Padre
1612,45202149,Edgar Mateo,Rojas,Choque,M,2017-01-25,Primaria,4,M,Tarde,52,222,Padre
1613,11104328,Maria Luz,Nunez,Medina,F,2017-12-26,Primaria,4,M,Tarde,52,159,Madre
1614,78931289,Samuel Fernando,Rodriguez,Vilca,M,2017-01-16,Primaria,4,M,Tarde,52,2266,Padre
1615,72712008,Yesenia Gabriela,Huaman,Ochoa,F,2017-12-21,Primaria,4,M,Tarde,52,1728,Madre
1616,60168569,Dulce Julia,Lazo,Pacheco,F,2017-04-16,Primaria,4,M,Tarde,52,2321,Madre
1617,77849993,Isabel Karen,Cardenas,Cornejo,F,2017-01-12,Primaria,4,M,Tarde,52,1230,Padre
1618,52088496,Marco Renzo,Ibarra,Carrillo,M,2017-07-18,Primaria,4,M,Tarde,52,2623,Madre
1619,29687460,Estefany Pilar,Diaz,Guzman,F,2017-02-14,Primaria,4,M,Tarde,52,36,Madre
1620,70259212,Patricia Julia,Campos,Palacios,F,2017-01-07,Primaria,4,M,Tarde,52,1703,Padre
1621,37665175,Ana Jhoana,Guzman,Vega,F,2017-08-03,Primaria,4,M,Tarde,52,561,Padre
1622,75663259,Luis Alberto,Apaza,Paredes,M,2017-01-22,Primaria,4,M,Tarde,52,977,Padre
1623,32377836,Nayeli Abigail,Gutierrez,Fernandez,F,2017-07-01,Primaria,4,M,Tarde,52,805,Madre
1624,29386323,Carlos Piero,Guzman,Espinoza,M,2016-05-15,Primaria,5,A,Mañana,53,977,Padre
1625,57578942,Jose Andres,Pacheco,Cabrera,M,2016-09-19,Primaria,5,A,Mañana,53,1970,Madre
1626,61101790,Carmen Grecia,Mamani,Gutierrez,F,2016-08-27,Primaria,5,A,Mañana,53,1375,Madre
1627,63599586,Renzo Fernando,Reyes,Huaraca,M,2016-10-31,Primaria,5,A,Mañana,53,176,Madre
1628,65767343,Elena Grecia,Ibarra,Alarcon,F,2016-11-28,Primaria,5,A,Mañana,53,919,Madre
